e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,E_file,fileinfo,class,CompressionRatio,CodeDensity
144,3,4,65535,184,256,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,12,299408,81920,303104,1,1,1,4,0,4,0,4,0,1,50,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.788102123660134,0,1,4.521122685185185e-06,1.0
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,18292,4096,344064,1,1,1,4,0,9,45,4,0,1,419645,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.9724032814450485,0.0,6.041768490232202,1,1,2.653702445652174e-06,0.9021739130434783
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,19448,4096,20480,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,6.966405375503306,0,1,2.5136743886743886e-06,0.039897039897039896
144,3,4,65535,184,224,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4768,4096,32768,1,1,1,5,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,4,0,NoPacker,6.174060938526571,1.0144140674709166,5.434104021231023,0,1,3.90625e-05,0.76
144,3,4,65535,184,240,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,12,7600,4096,53248,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,3,0,NoPacker,0.0,0.0,6.527217989077808,1,1,1.2682629870129871e-05,0.16233766233766234
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,19359,4096,45056,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.456834473545711,3.9773962244581376,6.007864084863865,0,1,1.2849506578947368e-05,0.5263157894736842
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,238592,188416,241664,1,1,1,4,0,3,5,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.871244525874572,0,1,1.7755681818181817e-05,0.9454545454545454
144,3,4,65535,184,128,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,4338,4096,274432,1,1,1,5,0,0,0,5,0,1,398218,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,7.84737481995422,7.241931747723901,7.784862296358016,0,1,2.9238398203592816e-06,0.7829341317365269
144,3,4,65535,184,216,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,62167,8192,4096,1,1,1,5,1,0,0,5,1,1,247129,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,5,3,0,NoPacker,7.928769463202804,5.53907646079316,7.8265582655398545,1,1,5.0080128205128205e-06,0.8153846153846154
144,3,4,65535,184,224,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8031,4096,12288,1,1,1,5,0,0,0,5,0,1,116979,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.284969504184011,0.0,7.637834713164285,1,1,1.0672814207650273e-05,0.08196721311475409
80,2,4,65535,184,256,9,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,587912,4096,593920,1,1,1,4,0,0,0,4,0,1,820433,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,7,0,NoPacker,6.5534173461389855,4.834870765212309,6.621390550168695,1,1,1.2908955717118307e-06,0.7574355584930601
144,3,4,65535,184,240,8,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,119039,4096,12288,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,8,0,1,AHPack01FEUERRADER,0.0,0.0,7.735387545518814,1,1,0.0,0.052083333333333336
144,3,4,65535,184,216,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7185,4096,12288,1,1,1,5,0,0,0,5,0,1,110549,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.204485429910435,0.0,7.634928070501413,1,1,1.079074585635359e-05,0.0718232044198895
144,3,4,65535,184,208,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,4,176320,118784,180224,1,1,1,8,0,9,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.788859677933026,0,1,1.5879065040650408e-05,0.975609756097561
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6927,4096,12288,1,1,1,5,0,0,0,5,0,1,152695,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.319689054617259,0.0,7.602417364943605,1,1,1.0557432432432433e-05,0.07567567567567568
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,12782,4096,77824,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.524593073816175,7.779964990430301,7.345473553004743,1,1,7.659313725490196e-06,0.5647058823529412
144,3,4,65535,184,240,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,354032,159744,360448,1,1,1,9,1,8,3,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.972315540116463,1,1,4.944620253164557e-06,0.9924050632911392
144,3,4,65535,184,240,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,13,17132,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7340032,20480,6291456,28672,1,2,3,0,NoPacker,3.3866871392264697,0.0,5.227737632856187,0,1,8.491847826086957e-06,0.24347826086956523
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,7,8,75396,4096,184320,1,1,1,5,1,5,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,1,3,0,NoPacker,7.536697414383552,7.191075789540662,7.36724838119168,0,1,0.0,0.6448598130841121
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,12786,4096,61440,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.386444207816024,7.153868292105544,7.183978027668884,1,1,8.004610655737705e-06,0.45901639344262296
144,3,4,65535,184,128,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,0,143506,143360,4096,1,1,1,5,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.582611182408432,7.780906463522896,7.650798870440133,0,1,6.781684027777777e-06,0.003472222222222222
144,3,4,65535,184,208,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6640,4096,45056,1,1,1,5,0,0,0,5,0,1,104647,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.799468595300825,4.606814123680922,6.637830807271763,0,1,2.3251488095238094e-05,0.9047619047619048
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,5360,4096,20480,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.587779652189813,7.967593146387703,7.482429704668889,0,1,3.2770553691275167e-06,0.053691275167785234
144,3,4,65535,184,216,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7172,4096,12288,1,1,1,5,0,0,0,5,0,1,114341,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.191386993057525,0.0,7.626872156565218,1,1,1.0911312849162012e-05,0.07262569832402235
144,3,4,65535,184,128,5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,50,4320,4096,323584,1,1,1,4,0,0,0,4,0,1,349937,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,3,0,NoPacker,7.018865137506117,5.542670779404907,6.975538629418608,0,1,3.037740892852803e-06,0.9518578823300687
144,3,4,65535,184,184,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,14704,4096,126976,1,1,1,4,0,1,0,4,0,1,167224,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,5.924830847251799,0.0,5.632961647854848,0,1,7.398200757575758e-06,0.9090909090909091
144,3,4,65535,184,256,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,5,20187,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3145728,4096,4194304,24576,1,2,3,0,NoPacker,3.314906414297892,0.4350077491222229,5.325789158922411,0,1,8.138020833333333e-06,0.24166666666666667
144,3,4,65535,184,140,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,78960,61440,81920,1,1,1,7,3,7,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.662507146260679,1,1,5.0080128205128203e-05,1.0256410256410255
144,3,4,65535,184,208,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,4135,4096,40960,1,1,1,5,1,1,0,5,1,1,197760,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,3,1,StelthPE101BGCorp,6.975380408095071,6.678949008736525,6.991609424766258,0,1,6.403688524590164e-06,0.5508196721311476
144,3,4,65535,184,256,4,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,9,11,4096,4096,303104,1,1,1,0,6,29137,7884,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,0,4,0,NoPacker,7.791215502691012,0.0,7.770483788955034,0,1,1.134857371125597e-06,0.338866141303361
144,3,4,65535,184,232,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4288,4096,8192,1,1,1,5,0,0,0,5,0,1,106149,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,7,3,0,NoPacker,5.613869086225367,6.843377865438916,6.629761502764329,0,1,1.0972612359550561e-05,0.028089887640449437
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,64997,4096,86016,1,1,1,4,0,0,0,4,0,1,251025,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.031885117508352,1.724656409002861,7.007592575570663,0,1,4.521122685185185e-06,0.37037037037037035
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,14233,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20971520,28672,12582912,40960,1,2,2,0,NoPacker,3.465414827405344,1.2821540160817246,5.700889385910146,0,1,9.765625e-06,0.275
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,11516,4096,57344,1,1,1,4,0,0,0,4,0,1,115108,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.433372086879095,1.606661946711085,5.850398984227518,0,1,1.220703125e-05,0.65
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,16287,4096,90112,1,1,1,4,0,0,0,4,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,7.931769909224347,0.4490537006328726,7.9098318038148925,0,1,6.758217993079585e-06,0.5674740484429066
144,3,4,65535,184,256,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,11,18364,4096,32768,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,29360128,36864,28311552,12288,1,3,0,0,NoPacker,0.0,0.0,5.722022214903304,0,1,8.83766968325792e-06,0.25339366515837103
144,3,4,65535,184,208,7,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,5008,4096,8192,1,1,1,4,0,0,0,4,0,1,313755,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,5,0,NoPacker,3.868324291857391,0.0,7.922913838569845,0,1,3.2390132669983417e-06,0.004975124378109453
144,3,4,65535,184,176,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,744160,667648,749568,1,1,1,4,0,5,9,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.906605067806906,0,1,1.1982361963190184e-05,0.9815950920245399
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,338164,4096,339968,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,1,BobSoftMiniDelphiBoBBobSoft,0.0,0.0,6.432798613745378,0,1,2.456761006289308e-06,0.8213836477987422
144,3,4,65535,184,128,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,10539,4096,122880,1,1,1,4,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,7.861736591359306,7.9947980072190035,7.879955115949074,0,1,6.122648902821316e-06,0.7092292809561128
144,3,4,65535,184,128,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,11760,4096,16384,1,1,1,4,0,0,0,4,0,1,44092,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,6.272930676846331,2.393692241777366,5.830310120963229,0,1,3.7560096153846156e-05,0.40384615384615385
144,3,4,65535,184,128,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,4,406000,339968,409600,1,1,1,7,1,5,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.86107485248953,1,1,1.4467592592592593e-05,1.0074074074074073
80,2,4,65535,184,124,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,10,0,750500,749568,753664,1,1,1,4,0,0,0,4,0,1,376256,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.737818403912391,0.1135491467091016,7.60021312280003,0,1,2.995590490797546e-06,0.004601226993865031
0,0,0,0,0,192,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,5676,4096,8192,1,1,1,4,0,0,0,4,0,1,336655,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,6.3916052517888335,0.0,7.927187075404657,0,1,3.125e-06,0.0112
144,3,4,65535,184,208,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,21157,4096,32768,1,1,1,4,0,0,0,4,0,1,438448,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,5,1,Armadillov171,6.309378310450066,7.943651324230133,7.67412878629917,0,1,2.4785850253807105e-06,0.07106598984771574
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,5392,4096,4096,1,1,1,5,0,0,0,5,0,1,114140,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,3,3,0,NoPacker,0.0,6.4511944737548,6.345647551236211,0,1,1.2682629870129871e-05,0.0
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7712,4096,12288,1,1,1,5,0,0,0,5,0,1,112194,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.403159165949502,0.0,7.640580322889271,1,1,1.0614809782608695e-05,0.07608695652173914
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,12801,4096,77824,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,7.613380803291323,7.874119839090385,7.4617379601498675,1,1,7.750496031746031e-06,0.5714285714285714
144,3,4,65535,184,216,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,27400,4096,110592,1,1,1,5,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,4,0,NoPacker,6.761246077638165,5.449935826002904,6.685820404062046,0,1,4.449031890660592e-06,0.46924829157175396
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,22271,4096,24576,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.222383785981822,5.530168454489159,5.994220252750551,1,1,3.150201612903226e-05,0.5967741935483871
144,3,4,65535,184,208,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,10812,4096,28672,1,1,1,5,1,0,0,5,1,1,127896,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,0.0,6.033349975617362,6.344518681507143,0,1,1.0614809782608695e-05,0.25
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,14233,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20971520,28672,12582912,40960,1,2,2,0,NoPacker,3.465414827405344,1.2821540160817246,5.700826814705662,0,1,9.765625e-06,0.275
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,69488,53248,73728,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.652615626538671,0,1,5.425347222222222e-05,1.1111111111111112
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4672,4096,8192,1,1,1,5,0,0,0,5,0,1,170324,2,0,0,0,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,3,0,NoPacker,5.771963957468455,6.016033085308508,5.969623012138399,0,1,9.345095693779904e-06,0.03827751196172249
144,3,4,65535,184,224,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,6975,4096,12288,1,1,1,5,0,0,0,5,0,1,152380,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.3901712682951874,0.0,7.625017504038213,1,1,1.0731456043956045e-05,0.06593406593406594
144,3,4,65535,184,240,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,19837,4096,36864,1,1,1,5,1,0,0,5,1,1,93338,2,0,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.493571097805396,1.7974177929048891,5.997323714574972,1,1,1.6762773233203703e-05,0.5492825533056189
144,3,4,65535,184,232,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4800,4096,8192,1,1,1,5,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.083757854825062,0.8149126870146965,5.436799946818327,0,1,5.425347222222222e-05,0.2222222222222222
144,3,4,65535,184,248,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0,4096,4096,16384,1,1,1,5,0,1,0,5,0,1,78076,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.290579661499322,5.410280036287323,5.993422288921339,0,1,4.0690104166666664e-05,0.4583333333333333
144,3,4,65535,184,224,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7204,4096,12288,1,1,1,5,0,0,0,5,0,1,116987,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.489344468184917,0.0,7.654820008542094,1,1,1.0911312849162012e-05,0.0670391061452514
80,2,4,65535,184,256,8,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,350184,4096,352256,1,1,1,4,0,0,0,4,0,1,413547,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,1,BobSoftMiniDelphiBoBBobSoft,0.0,0.0,6.497068528509286,0,1,2.7470112517580873e-06,0.9521800281293952
80,2,4,65535,184,256,6,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,6,49900,4096,118784,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,2,0,NoPacker,0.0,0.0,6.962993385827045,0,1,8.275953389830508e-06,0.9279661016949152
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,42808,4096,57344,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.24581217157414,6.206576650682979,6.248844206429494,1,1,1.1765813253012049e-05,0.6265060240963856
80,2,4,65535,184,256,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,711536,299008,712704,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,2,1,1,UPXv20MarkusLaszloReiser,0.0,0.0,7.50835885855991,0,1,1.992984693877551e-06,0.8244897959183674
144,3,4,65535,184,208,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,41600,4096,53248,1,1,1,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.185094180548576,6.162879350345635,5.730621262466844,0,1,1.1097301136363637e-05,0.5454545454545454
80,2,4,65535,184,256,6,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,15156,4096,61440,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,2,0,NoPacker,0.0,0.0,7.690103396329357,0,1,8.877840909090909e-06,0.509090909090909
144,3,4,65535,184,128,6,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2,56,4672,4096,16384,1,1,1,4,0,1,0,4,0,1,135017,2,0,0,0,0,0,0,0,0,0,0,0,2097152,4096,1048576,4096,1,0,6,1,MinGWGCC3x,5.846087380507902,6.452444545516947,6.290273460928812,1,1,1.1556952662721893e-05,0.10650887573964497
144,3,4,65535,184,248,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,12,21015,4096,126976,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,19922944,4096,3145728,36864,1,2,3,0,NoPacker,0.0,0.0,5.41308304925796,0,1,8.070764462809918e-06,0.30165289256198347
144,3,4,65535,184,200,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,4990,4096,8192,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,0,5,0,NoPacker,4.2478719567822125,7.982296836917574,7.860222115981272,0,1,2.4142459826946846e-06,0.009888751545117428
144,3,4,65535,184,192,5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,12,141250,4096,147456,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.763484883845273,6.437671701845754,6.619610280538105,1,1,5.744485294117647e-06,0.8235294117647058
144,3,4,65535,184,208,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,6016,4096,8192,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,1,Armadillov171,5.911476533443288,3.4726562112851185,4.895551748880634,0,1,0.00016276041666666666,0.4166666666666667
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,3,14233,4096,36864,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20971520,28672,12582912,40960,1,2,2,0,NoPacker,3.465414827405344,1.2821540160817246,5.700868200181105,0,1,9.765625e-06,0.275
144,3,4,65535,184,216,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,9287,4096,135168,1,1,1,5,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,7,5,0,NoPacker,6.640069363732726,6.157360397579879,6.647521425852016,0,1,7.076539855072464e-06,0.9239130434782609
144,3,4,65535,184,232,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,7993,4096,12288,1,1,1,5,0,0,0,5,0,1,121719,2,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.33344008778336,0.0,7.638912920158816,1,1,1.0614809782608695e-05,0.08152173913043478
144,3,4,65535,184,208,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,7847,4096,94208,1,1,1,5,1,0,0,5,1,1,185534,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,4,3,0,NoPacker,7.268872247634453,5.787489619874789,7.196050042495749,0,1,7.2337962962962966e-06,0.6296296296296297
